1,admin,,all,chance,,,2014-11-20 08:41:36
1,admin,,all,chance,,,2014-11-20 08:42:11
1,admin,,all,chance,,,2014-11-20 08:42:26
1,admin,,all,chance,,,2014-11-20 08:42:37
1,admin,,all,chance,,,2014-11-20 08:42:47
1,admin,,all,chance,,,2014-11-20 08:43:07
1,admin,,all,chance,,,2014-11-20 08:43:33
1,admin,,all,chance,,,2014-11-20 08:44:44
1,admin,,all,chance,,,2014-11-20 08:51:46
